Channel 1 - P4,Channel 2 - O2,Channel 3 - P8,Channel 4 - T8,Channel 5 - C4,Channel 6 - Cz,Channel 7 - Fz,Channel 8 - F4,Channel 9 - Fp2,Channel 10 - F8,Channel 11 - Fp1,Channel 12 - F7,Channel 13 - F3,Channel 14 - C3,Channel 15 - T7,Channel 16 - P7,Channel 17 - P3,Channel 18 - O1,Channel 19 - Pz
11.24628172,21.48476524,25.12052756,12.28687756,3.771865029,-0.91412527,8.314513652,3.406308898,6.009303968,11.82166745,11.92130545,9.694383289,6.990039404,6.442495286,11.69726745,19.43819018,7.921001573,22.10544941,-0.423911854
14.33848852,27.37229779,31.79490101,12.28147236,5.081325979,-1.114979181,8.800797519,5.186927791,10.04280207,17.87447179,15.7800347,10.26662239,7.741386933,7.169270833,14.54471139,24.58996741,9.999717219,28.13117818,0.870395838
16.50709832,31.55224215,36.89930115,10.41975493,6.548400046,-1.227021876,8.925054737,7.399175014,13.12078477,22.76840105,16.97382277,9.225762179,7.379165748,6.026160913,15.83485437,27.41877209,11.59105527,32.62549307,2.486632375
17.40890468,33.14157082,39.43093727,10.21564573,7.768591242,-1.466839557,8.365402377,8.865009835,13.76968478,24.15027479,15.44625918,7.532458238,6.374252655,3.705200857,15.0909251,26.77757134,11.933472,33.82493093,3.749548609
16.76115313,31.52937282,38.89479632,13.40811361,8.233974427,-1.940497728,6.953421922,8.701555873,11.37630701,21.18707458,11.91629708,5.747897148,5.043693482,1.055136431,12.01708503,22.28943432,10.01295031,30.42659323,4.034504307
14.64060395,26.83926337,35.57318251,18.41315391,7.738651599,-2.49065296,5.012731457,7.137927695,6.924753722,15.32011723,7.80503969,4.039080521,3.528697242,-1.20695007,7.06270958,14.83758866,5.540115701,22.69204628,3.139797097
11.61429338,20.10750359,30.40464562,21.41024703,6.511533819,-2.79200549,3.225228313,5.336419808,2.503538826,9.34728343,4.610713682,2.484751924,1.885870162,-2.591797569,1.494180841,6.318615976,-0.426227231,12.72485008,1.407840056
8.469215328,12.88856114,24.46922659,19.16007265,4.966765267,-2.618817499,2.114817149,4.349158683,-0.141494701,5.444537861,3.080959802,1.319446315,0.2172911,-2.822731652,-3.152147542,-1.262863997,-5.863526814,3.483821759,-0.508062264
5.693255007,6.469430509,18.39495263,11.44936051,3.30815541,-2.062364496,1.596460342,4.10765632,-0.887135674,3.636796686,2.81948216,0.891317305,-1.247787327,-1.837960042,-5.826653649,-6.735936473,-8.99323904,-2.887140602,-2.060869144
3.144893566,1.245816271,12.12074038,1.429747052,1.355985305,-1.513715311,1.007029562,3.353881737,-1.280402735,1.94123905,2.690688722,1.395369811,-2.191224444,0.151557968,-6.382934758,-10.08945755,-9.407830087,-6.207779549,-3.102002149
0.239590411,-3.264152312,5.226000439,-6.338058426,-1.233125061,-1.413337051,-0.361617219,0.652591711,-3.243442897,-1.88465414,1.750201716,2.633418855,-2.371462125,2.630810907,-5.435414658,-12.04126819,-8.241894595,-8.028836394,-3.849401177
-3.454583917,-7.78115529,-2.396753082,-8.753185458,-4.53487965,-1.951150085,-2.632739828,-4.291555998,-7.417916871,-8.338398269,-0.021791211,4.018164077,-1.824016615,4.883249304,-3.894600739,-13.30826959,-7.269369322,-10.22500489,-4.594735328
-7.697388813,-12.50786935,-10.0540658,-6.025717218,-8.094144481,-2.936597519,-5.122403276,-10.08903288,-12.46347142,-15.49526659,-1.766302383,4.840621132,-0.941015745,6.237058164,-2.581565317,-14.20035247,-7.649534379,-13.53045525,-5.409469404
-11.58772914,-16.84404841,-16.38048674,-1.333478409,-11.08096008,-3.92746376,-6.719954885,-14.39389517,-15.9054157,-20.22559515,-2.519141898,4.626729471,-0.321501552,6.334785455,-2.10332693,-14.77217865,-9.26826215,-17.12758278,-6.084176664
-14.12825572,-19.76823635,-20.06007791,1.40947568,-12.77162776,-4.516675684,-6.601624182,-15.4110383,-15.91564329,-20.39937143,-2.061836363,3.359266417,-0.440097587,5.263858642,-2.845237049,-15.205366,-11.07386727,-19.49381229,-6.323257721
-14.89962502,-20.54664446,-20.64270847,0.147675071,-12.99196249,-4.571662663,-4.756978796,-13.06789444,-12.66934733,-16.40340828,-1.135168861,1.45161222,-1.336845998,3.474463838,-4.855004308,-15.88877717,-11.99133049,-19.684567,-6.005222161
-14.30659376,-19.20158069,-18.84822666,-4.070890187,-12.18945568,-4.269282969,-1.958642371,-8.983396734,-8.236122669,-10.83507323,-0.823461126,-0.468345235,-2.549810012,1.557379649,-7.6237626,-17.00599938,-11.61109052,-17.94796222,-5.281993443
-13.21780445,-16.41735437,-16.1133551,-7.982190336,-11.09638441,-3.922261502,0.775477599,-5.279382034,-5.086732191,-6.643332803,-1.595625089,-1.802181564,-3.356138363,0.034144032,-10.0400931,-18.00165504,-10.17100792,-15.235014,-4.446484434
-12.32108483,-13.04110421,-13.69976397,-8.4790682,-10.25700461,-3.734372063,2.820384553,-3.139105019,-4.34687148,-5.151302578,-2.774891425,-2.120518963,-3.167691608,-0.737035855,-10.77370601,-17.53757402,-8.033564103,-12.17159297,-3.700599028
-11.72644939,-9.630086293,-12.00864979,-4.833019967,-9.76956183,-3.657475656,4.237380432,-2.16857526,-5.100789134,-5.421754124,-2.886735956,-1.188445811,-1.821069362,-0.560169787,-8.994603818,-14.20234779,-5.27206516,-8.50800234,-3.03088539
-11.10152028,-6.377705813,-10.57904728,0.760508226,-9.393664978,-3.442187338,5.558457895,-0.972189014,-5.231407122,-5.338948762,-0.67196663,1.029198335,0.4021846,0.595118877,-4.961688237,-7.573307952,-1.779654638,-3.579826554,-2.29154172
